NumRep	MapSeed	InitStratSeed	BikeProfit	TransportCosts	TotalProfit	FinalHeuristic	TotalDistance	ExecutionTime	NodesExpanded
48	197925380	1396843982	42.000000	-26.800000	15.200000	-42.000000	22.400000	14.995229	12
49	197925380	711842501	50.000000	-30.700000	19.300000	-50.000000	14.200000	16.848246	9
0	1068145833	267922757	67.000000	-68.100000	-1.100000	-67.000000	34.700000	23.177123	13
1	1068145833	1462244578	67.000000	-61.100000	5.900000	-67.000000	35.400000	9.807431	6
2	1068145833	2066691004	58.000000	-32.200000	25.800000	-58.000000	21.100000	15.361415	9
3	1068145833	138479925	75.000000	-59.800000	15.200000	-75.000000	35.500000	26.522635	13
4	1068145833	1599346353	43.000000	-57.200000	-14.200000	-43.000000	33.000000	15.766276	11
5	1068145833	496274716	47.000000	-62.800000	-15.800000	-47.000000	35.000000	11.932734	9
6	1068145833	853393925	53.000000	-64.600000	-11.600000	-53.000000	33.800000	17.346465	10
7	1068145833	221712516	56.000000	-39.900000	16.100000	-56.000000	24.200000	15.157288	10
8	1068145833	1909447141	63.000000	-76.100000	-13.100000	-63.000000	42.600000	15.766064	8
9	1068145833	82056939	55.000000	-54.200000	0.800000	-55.000000	36.400000	11.350285	6
10	1068145833	1888134109	43.000000	-41.500000	1.500000	-43.000000	31.500000	19.766986	12
11	1068145833	1612571047	54.000000	-57.700000	-3.700000	-54.000000	30.000000	11.572827	7
12	1068145833	1363170229	57.000000	-46.400000	10.600000	-57.000000	34.600000	16.450529	11
13	1068145833	101819035	62.000000	-60.000000	2.000000	-62.000000	37.000000	18.649110	12
14	1068145833	1379756318	60.000000	-67.800000	-7.800000	-60.000000	43.300000	17.287979	11
15	1068145833	1889463431	75.000000	-81.500000	-6.500000	-75.000000	42.200000	15.875981	8
16	1068145833	941777523	56.000000	-70.200000	-14.200000	-56.000000	40.300000	18.666797	11
17	1068145833	1389543243	72.000000	-65.200000	6.800000	-72.000000	28.900000	16.953900	9
18	1068145833	1049081415	69.000000	-61.600000	7.400000	-69.000000	37.400000	19.343311	10
19	1068145833	59909295	73.000000	-67.800000	5.200000	-73.000000	34.800000	20.396563	11
20	1068145833	938055095	55.000000	-33.600000	21.400000	-55.000000	19.700000	12.812685	9
21	1068145833	1454767554	64.000000	-69.800000	-5.800000	-64.000000	35.600000	20.511240	11
22	1068145833	29861836	66.000000	-39.900000	26.100000	-66.000000	22.600000	14.220985	9
23	1068145833	51983926	57.000000	-31.800000	25.200000	-57.000000	19.600000	17.713970	11
24	1068145833	473793804	40.000000	-39.200000	0.800000	-40.000000	24.800000	12.549057	9
25	1068145833	146028837	56.000000	-51.800000	4.200000	-56.000000	34.800000	15.362386	10
26	1068145833	1738235057	62.000000	-61.300000	0.700000	-62.000000	35.500000	17.785305	13
